['2023-08-11 01:17:40', '***** BK Solution Work Logger Start *****']
['2023-08-11 01:27:29', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:29', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:29', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:29', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:29', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:29', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:29', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:29', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:29', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:29', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:29', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:29', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:29', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:29', 'imagesave_thread./ImageSave_2023-08-11/20230811_012729.488658.png Saved']
['2023-08-11 01:27:29', '197 mm']
['2023-08-11 01:27:29', '197 mm']
['2023-08-11 01:27:29', '197 mm']
['2023-08-11 01:27:29', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:29', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:29', 'imagesave_thread./ImageSave_2023-08-11/20230811_012729.587748.png Saved']
['2023-08-11 01:27:29', '197 mm']
['2023-08-11 01:27:29', '197 mm']
['2023-08-11 01:27:29', '197 mm']
['2023-08-11 01:27:29', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:29', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:29', 'imagesave_thread./ImageSave_2023-08-11/20230811_012729.691679.png Saved']
['2023-08-11 01:27:29', '197 mm']
['2023-08-11 01:27:29', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:29', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:29', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:29', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:29', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:29', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:29', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:29', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:29', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:29', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:29', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:29', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:29', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:29', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:29', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:29', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:29', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:29', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:29', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:29', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:29', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:29', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:29', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:29', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:29', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:29', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:29', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:29', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:29', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:29', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:29', 'imagesave_thread./ImageSave_2023-08-11/20230811_012729.787630.png Saved']
['2023-08-11 01:27:29', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:29', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:29', 'imagesave_thread./ImageSave_2023-08-11/20230811_012729.888328.png Saved']
['2023-08-11 01:27:29', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:29', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:29', 'imagesave_thread./ImageSave_2023-08-11/20230811_012729.989062.png Saved']
['2023-08-11 01:27:30', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:30', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:30', 'imagesave_thread./ImageSave_2023-08-11/20230811_012730.087597.png Saved']
['2023-08-11 01:27:30', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:30', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:30', 'imagesave_thread./ImageSave_2023-08-11/20230811_012730.188659.png Saved']
['2023-08-11 01:27:30', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:30', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:30', 'imagesave_thread./ImageSave_2023-08-11/20230811_012730.287711.png Saved']
['2023-08-11 01:27:30', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:30', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:30', 'imagesave_thread./ImageSave_2023-08-11/20230811_012730.387536.png Saved']
['2023-08-11 01:27:30', 'imagesave_thread./ImageSave_2023-08-11/20230811_012730.487941.png Saved']
['2023-08-11 01:27:31', '189 mm']
['2023-08-11 01:27:31', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:31', 'Job_UpdateSensorDistance->handle: 8 mm']
['2023-08-11 01:27:31', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:31', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:31', '197 mm']
['2023-08-11 01:27:31', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:31', 'Job_UpdateSensorDistance->handle: -8 mm']
['2023-08-11 01:27:31', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:31', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:31', '182 mm']
['2023-08-11 01:27:31', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:31', 'Job_UpdateSensorDistance->handle: 15 mm']
['2023-08-11 01:27:31', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:31', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:31', '167 mm']
['2023-08-11 01:27:31', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:31', 'Job_UpdateSensorDistance->handle: 15 mm']
['2023-08-11 01:27:31', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:31', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:31', '153 mm']
['2023-08-11 01:27:31', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:31', 'Job_UpdateSensorDistance->handle: 14 mm']
['2023-08-11 01:27:31', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:31', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:31', '153 mm']
['2023-08-11 01:27:31', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:31', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:31', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:31', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:31', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:31', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:31', 'imagesave_thread./ImageSave_2023-08-11/20230811_012731.823199.png Saved']
['2023-08-11 01:27:31', '153 mm']
['2023-08-11 01:27:31', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:31', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:31', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:31', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:31', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:31', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:31', '153 mm']
['2023-08-11 01:27:31', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:31', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:31', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:31', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:31', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:31', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:31', 'imagesave_thread./ImageSave_2023-08-11/20230811_012731.889052.png Saved']
['2023-08-11 01:27:31', '153 mm']
['2023-08-11 01:27:31', '153 mm']
['2023-08-11 01:27:31', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:31', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:31', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:31', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:31', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:31', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:31', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:31', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:31', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:31', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:31', '153 mm']
['2023-08-11 01:27:31', 'imagesave_thread./ImageSave_2023-08-11/20230811_012731.987793.png Saved']
['2023-08-11 01:27:32', '153 mm']
['2023-08-11 01:27:32', '153 mm']
['2023-08-11 01:27:32', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:32', '153 mm']
['2023-08-11 01:27:32', 'imagesave_thread./ImageSave_2023-08-11/20230811_012732.088098.png Saved']
['2023-08-11 01:27:32', '153 mm']
['2023-08-11 01:27:32', '153 mm']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:32', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:32', 'imagesave_thread./ImageSave_2023-08-11/20230811_012732.188438.png Saved']
['2023-08-11 01:27:32', '153 mm']
['2023-08-11 01:27:32', '153 mm']
['2023-08-11 01:27:32', '153 mm']
['2023-08-11 01:27:32', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:32', 'imagesave_thread./ImageSave_2023-08-11/20230811_012732.289171.png Saved']
['2023-08-11 01:27:32', '153 mm']
['2023-08-11 01:27:32', '153 mm']
['2023-08-11 01:27:32', '153 mm']
['2023-08-11 01:27:32', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:32', 'imagesave_thread./ImageSave_2023-08-11/20230811_012732.388746.png Saved']
['2023-08-11 01:27:32', '153 mm']
['2023-08-11 01:27:32', '153 mm']
['2023-08-11 01:27:32', '153 mm']
['2023-08-11 01:27:32', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:32', 'imagesave_thread./ImageSave_2023-08-11/20230811_012732.495130.png Saved']
['2023-08-11 01:27:32', '153 mm']
['2023-08-11 01:27:32', '153 mm']
['2023-08-11 01:27:32', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:32', '154 mm']
['2023-08-11 01:27:32', 'imagesave_thread./ImageSave_2023-08-11/20230811_012732.588883.png Saved']
['2023-08-11 01:27:32', '168 mm']
['2023-08-11 01:27:32', '182 mm']
['2023-08-11 01:27:32', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:32', '195 mm']
['2023-08-11 01:27:32', 'imagesave_thread./ImageSave_2023-08-11/20230811_012732.688674.png Saved']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->handle: -13 mm']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->handle: -13 mm']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->handle: -13 mm']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->handle: -13 mm']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->handle: -13 mm']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->handle: -13 mm']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->handle: -13 mm']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->handle: -13 mm']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->handle: -13 mm']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->handle: -13 mm']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->handle: -13 mm']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->handle: -13 mm']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->handle: -13 mm']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->handle: -13 mm']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_UpdateSensorDistance->handle: -13 mm']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:32', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:32', 'imagesave_thread./ImageSave_2023-08-11/20230811_012732.789016.png Saved']
['2023-08-11 01:27:33', '182 mm']
['2023-08-11 01:27:33', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:33', 'Job_UpdateSensorDistance->handle: 13 mm']
['2023-08-11 01:27:33', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:33', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:33', '195 mm']
['2023-08-11 01:27:33', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:33', 'Job_UpdateSensorDistance->handle: -13 mm']
['2023-08-11 01:27:33', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:33', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:33', '181 mm']
['2023-08-11 01:27:33', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:33', 'Job_UpdateSensorDistance->handle: 14 mm']
['2023-08-11 01:27:33', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:33', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:33', '168 mm']
['2023-08-11 01:27:33', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:33', 'Job_UpdateSensorDistance->handle: 13 mm']
['2023-08-11 01:27:33', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:33', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:33', '154 mm']
['2023-08-11 01:27:33', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:33', 'Job_UpdateSensorDistance->handle: 14 mm']
['2023-08-11 01:27:33', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:33', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:33', '154 mm']
['2023-08-11 01:27:33', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:33', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:33', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:33', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:33', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:33', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:33', 'imagesave_thread./ImageSave_2023-08-11/20230811_012733.860006.png Saved']
['2023-08-11 01:27:33', '154 mm']
['2023-08-11 01:27:33', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:33', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:33', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:33', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:33', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:33', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:33', 'imagesave_thread./ImageSave_2023-08-11/20230811_012733.894911.png Saved']
['2023-08-11 01:27:33', '154 mm']
['2023-08-11 01:27:33', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:33', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:33', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:33', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:33', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:33', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:33', '154 mm']
['2023-08-11 01:27:33', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:33', 'Job_UpdateSensorDistance->handle: 0 mm']
